Date,Predicted_Return,Predicted_Return_Centered,Actual_Return,Signal,Buy_Threshold,Sell_Threshold,Signal_Label,Is_Buy_Win,Is_Buy_Loss,Is_Sell_Win,Is_Sell_Loss,Year
2025-10-02,0.004628358,0.00464694,0.019482234,2,0.0035336157,-0.009300023,BUY,True,False,False,False,2025
2025-10-03,0.00415929,0.004177872,-0.02377135,2,0.0035336157,-0.009300023,BUY,False,True,False,False,2025
2025-10-06,0.0035135485,0.0035321307,0.01498338,1,0.0035336157,-0.009300023,NO_TRADE,False,False,False,False,2025
2025-10-07,0.0030414595,0.0030600417,-0.027075222,1,0.0035336157,-0.009300023,NO_TRADE,False,False,False,False,2025
2025-10-08,0.0025632319,0.002581814,-0.04907195,1,0.0035336157,-0.009300023,NO_TRADE,False,False,False,False,2025
2025-10-09,0.0022467633,0.0022653455,-0.05587578,1,0.0035336157,-0.009300023,NO_TRADE,False,False,False,False,2025
2025-10-10,0.001934563,0.0019531453,0.00032758733,1,0.0035336157,-0.009300023,NO_TRADE,False,False,False,False,2025
2025-10-13,0.0013108337,0.0013294161,-0.030161446,1,0.0035336157,-0.009300023,NO_TRADE,False,False,False,False,2025
2025-10-14,0.0009741274,0.0009927097,0.006276769,1,0.0035336157,-0.009300023,NO_TRADE,False,False,False,False,2025
2025-10-15,0.00072647724,0.0007450595,0.002502316,1,0.0035336157,-0.009300023,NO_TRADE,False,False,False,False,2025
2025-10-16,0.00050755334,0.0005261356,0.0019250595,1,0.0035336157,-0.009300023,NO_TRADE,False,False,False,False,2025
2025-10-17,0.000538054,0.00055663625,0.016591962,1,0.0035336157,-0.009300023,NO_TRADE,False,False,False,False,2025
2025-10-20,0.00074585184,0.0007644341,0.04845595,1,0.0035336157,-0.009300023,NO_TRADE,False,False,False,False,2025
2025-10-21,0.0009553762,0.00097395846,0.10968206,1,0.0035336157,-0.009300023,NO_TRADE,False,False,False,False,2025
2025-10-22,0.0011033716,0.001121954,0.1484358,1,0.0035336157,-0.009300023,NO_TRADE,False,False,False,False,2025
2025-10-23,0.0012356371,0.0012542194,0.113801084,1,0.0035336157,-0.009300023,NO_TRADE,False,False,False,False,2025
2025-10-24,0.001521605,0.0015401873,0.08713634,1,0.0035336157,-0.009300023,NO_TRADE,False,False,False,False,2025
2025-10-27,0.0017777435,0.0017963258,0.08036974,1,0.0035336157,-0.009300023,NO_TRADE,False,False,False,False,2025
2025-10-28,0.0018708281,0.0018894104,-0.011640076,1,0.0035336157,-0.009300023,NO_TRADE,False,False,False,False,2025
2025-10-29,0.0017925142,0.0018110966,-0.057138663,1,0.0035336157,-0.009300023,NO_TRADE,False,False,False,False,2025
